fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,quality,alcohol_level_bajo,alcohol_level_medio,alcohol_level_muy_alto
0.32352941176470595,0.20540540540540542,0.15060240963855423,0.018404907975460124,0.13008130081300814,0.06008583690987125,0.3508771929824562,0.11162521688837401,0.2871287128712874,0.4155844155844156,5,True,False,False
0.2500000000000001,0.15135135135135136,0.1927710843373494,0.00920245398773006,0.06097560975609758,0.23175965665236054,0.3087719298245614,0.021592442645076204,0.4059405940594063,0.3116883116883117,7,False,False,True
0.2941176470588237,0.20540540540540542,0.1927710843373494,0.02147239263803681,0.10162601626016263,0.24892703862660942,0.3263157894736842,0.04646230962020326,0.36633663366336666,0.4415584415584416,6,False,False,False
0.42647058823529427,0.15135135135135136,0.1927710843373494,0.08128834355828221,0.1829268292682927,0.3261802575107296,0.5017543859649123,0.1289762868710227,0.4059405940594063,0.4545454545454545,6,False,True,False
0.6029411764705884,0.5513513513513514,0.42771084337349397,0.25690184049079756,0.11788617886178862,0.5064377682403434,0.768421052631579,0.24850588008482788,0.15841584158415856,0.6883116883116883,5,False,True,False
0.3529411764705883,0.0972972972972973,0.1927710843373494,0.006134969325153375,0.12601626016260165,0.31759656652360513,0.3824561403508772,0.033738191632927794,0.5148514851485149,0.23376623376623384,8,False,False,True
0.3382352941176472,0.08648648648648649,0.20481927710843376,0.01687116564417178,0.11788617886178862,0.7124463519313304,0.5052631578947369,0.07306728359359838,0.5346534653465347,0.8311688311688311,7,False,False,False
0.30882352941176483,0.12972972972972974,0.1987951807228916,0.007668711656441719,0.12195121951219512,0.3690987124463519,0.4105263157894737,0.06554848660112,0.5148514851485149,0.2987012987012987,7,False,False,False
0.4411764705882354,0.34594594594594597,0.22289156626506026,0.12730061349693253,0.17886178861788618,0.2918454935622318,0.4877192982456141,0.1713900134952766,0.36633663366336666,0.36363636363636365,5,False,True,False
0.42647058823529427,0.31351351351351353,0.16867469879518077,0.052147239263803685,0.0853658536585366,0.23175965665236054,0.24561403508771934,0.055716213610949694,0.4356435643564356,0.3116883116883117,7,False,False,False
0.6176470588235295,0.15135135135135136,0.16867469879518077,0.10889570552147239,0.13821138211382114,0.4721030042918455,0.5859649122807018,0.15982263350684178,0.326732673267327,0.4285714285714286,5,False,True,False
0.42647058823529427,0.15135135135135136,0.21084337349397592,0.07515337423312883,0.13821138211382114,0.16309012875536483,0.368421052631579,0.1289762868710227,0.504950495049505,0.4025974025974026,7,False,True,False
0.27941176470588247,0.24864864864864866,0.1927710843373494,0.0598159509202454,0.06097560975609758,0.22317596566523606,0.29824561403508776,0.03759398496240607,0.4554455445544554,0.38961038961038963,7,False,False,True
0.45588235294117674,0.15135135135135136,0.15662650602409642,0.13190184049079753,0.07317073170731708,0.3004291845493562,0.39649122807017545,0.09967225756699705,0.26732673267326756,0.1558441558441559,8,False,False,False
0.5441176470588237,0.3027027027027027,0.2891566265060241,0.19785276073619631,0.11788617886178862,0.3605150214592274,0.37543859649122807,0.21380374011953052,0.24752475247524774,0.33766233766233766,5,False,True,False
0.3382352941176472,0.2918918918918919,0.1746987951807229,0.05061349693251534,0.13008130081300814,0.17167381974248924,0.24561403508771934,0.05668016194331926,0.3069306930693072,0.48051948051948046,6,False,False,False
0.42647058823529427,0.1837837837837838,0.16265060240963858,0.1549079754601227,0.2723577235772358,0.38626609442060084,0.5087719298245614,0.18488529014845057,0.2574257425742572,0.2077922077922078,5,True,False,False
0.6029411764705884,0.15135135135135136,0.2530120481927711,0.21472392638036808,0.14227642276422764,0.3690987124463519,0.5403508771929825,0.2542895700790453,0.41584158415841577,0.6103896103896104,7,True,False,False
0.16176470588235303,0.2918918918918919,0.15060240963855423,0.11042944785276074,0.0894308943089431,0.18884120171673818,0.37543859649122807,0.1021785232311565,0.5940594059405941,0.23376623376623384,6,False,False,False
0.3382352941176472,0.23783783783783785,0.12650602409638556,0.007668711656441719,0.0934959349593496,0.24892703862660942,0.35789473684210527,0.03450935029882274,0.17821782178217838,0.2597402597402597,6,False,False,False
0.5147058823529415,0.20540540540540542,0.18674698795180725,0.02760736196319018,0.020325203252032527,0.11158798283261802,0.47017543859649125,0.07383844225949687,0.2376237623762374,0.5584415584415585,4,False,False,False
0.3382352941176472,0.7351351351351352,0.006024096385542169,0.03987730061349694,0.13008130081300814,0.13733905579399142,0.38947368421052636,0.06072874493927216,0.4059405940594063,0.935064935064935,7,False,False,True
0.3823529411764707,0.21621621621621628,0.22891566265060243,0.11042944785276074,0.0894308943089431,0.4463519313304721,0.7263157894736842,0.08540582224792814,0.2376237623762374,0.2597402597402597,6,False,False,True
0.6176470588235295,0.4540540540540541,0.28313253012048195,0.007668711656441719,0.11382113821138212,0.1802575107296137,0.4105263157894737,0.1289762868710227,0.41584158415841577,0.2597402597402597,5,False,True,False
0.3382352941176472,0.31351351351351353,0.14457831325301204,0.08435582822085888,0.0934959349593496,0.1459227467811159,0.27017543859649124,0.04299209562367423,0.24752475247524774,0.051948051948051965,8,False,False,True
0.5441176470588237,0.22702702702702704,0.1746987951807229,0.05828220858895705,0.17073170731707318,0.20600858369098712,0.48070175438596496,0.13090418353576183,0.36633663366336666,0.22077922077922085,5,False,True,False
0.485294117647059,0.2594594594594595,0.18072289156626506,0.11733128834355827,0.04471544715447156,0.10300429184549356,0.33333333333333337,0.12550607287449367,0.1980198019801982,0.2857142857142857,6,False,False,False
0.5000000000000001,0.3783783783783784,0.22289156626506026,0.061349693251533735,0.07723577235772358,0.12875536480686695,0.368421052631579,0.07499518025833751,0.4356435643564356,0.2727272727272727,6,False,False,True
0.27941176470588247,0.23783783783783785,0.22891566265060243,0.06595092024539878,0.12195121951219512,0.17167381974248924,0.27017543859649124,0.04858299595141702,0.4356435643564356,0.46753246753246747,7,False,False,True
0.2941176470588237,0.2594594594594595,0.11445783132530121,0.21319018404907975,0.13414634146341464,0.3004291845493562,0.37192982456140355,0.1875843454790811,0.36633663366336666,0.2727272727272727,5,False,True,False
0.3970588235294119,0.33513513513513515,0.13253012048192772,0.052147239263803685,0.11788617886178862,0.12875536480686695,0.312280701754386,0.05918642760747872,0.4554455445544554,0.4025974025974026,7,False,False,False
0.3823529411764707,0.15135135135135136,0.15060240963855423,0.2530674846625767,0.16666666666666669,0.3605150214592274,0.45263157894736844,0.250433776749567,0.504950495049505,0.19480519480519481,5,True,False,False
0.5588235294117648,0.2594594594594595,0.3734939759036145,0.15337423312883436,0.1097560975609756,0.463519313304721,0.5052631578947369,0.20609215346057397,0.3366336633663365,0.2857142857142857,6,True,False,False
0.27941176470588247,0.2594594594594595,0.12048192771084339,0.03067484662576687,0.07317073170731708,0.12875536480686695,0.4,0.04337767495662348,0.5643564356435644,0.7272727272727274,7,False,False,True
0.4411764705882354,0.2702702702702703,0.18674698795180725,0.05521472392638037,0.12601626016260165,0.16309012875536483,0.2947368421052632,0.0480046269519967,0.3861386138613865,0.33766233766233766,7,False,False,True
0.5000000000000001,0.21621621621621628,0.22289156626506026,0.00920245398773006,0.12195121951219512,0.20600858369098712,0.31578947368421056,0.09388856757277964,0.21782178217821757,0.5194805194805194,5,False,True,False
0.3529411764705883,0.0972972972972973,0.1927710843373494,0.006134969325153375,0.12601626016260165,0.31759656652360513,0.3824561403508772,0.033738191632927794,0.5148514851485149,0.23376623376623384,8,False,False,True
0.5147058823529415,0.1837837837837838,0.21686746987951808,0.19325153374233128,0.23577235772357727,0.4377682403433476,0.5929824561403509,0.20223636013109925,0.21782178217821757,0.33766233766233766,6,True,False,False
0.47058823529411786,0.3675675675675676,0.12048192771084339,0.03374233128834356,0.11788617886178862,0.22317596566523606,0.3508771929824562,0.04954694428378659,0.4356435643564356,0.3246753246753247,6,False,False,True
0.3382352941176472,0.2972972972972973,0.21084337349397592,0.02147239263803681,0.15040650406504066,0.24892703862660942,0.3017543859649123,0.02139965297860158,0.26732673267326756,0.3116883116883117,6,False,False,True
0.2941176470588237,0.2594594594594595,0.16867469879518077,0.06288343558282208,0.12195121951219512,0.27467811158798283,0.29824561403508776,0.04877578561789164,0.4257425742574261,0.4545454545454545,7,False,False,True
0.11764705882352955,0.6378378378378379,0.05421686746987952,0.006134969325153375,0.04471544715447156,0.02575107296137339,0.0,0.0021206863312137614,0.504950495049505,0.1558441558441559,5,False,False,True
0.5441176470588237,0.12972972972972974,0.18072289156626506,0.2085889570552147,0.1910569105691057,0.4377682403433476,0.7140350877192982,0.22922691343744006,0.34653465346534684,0.3116883116883117,8,True,False,False
0.45588235294117674,0.2810810810810811,0.06024096385542169,0.04447852760736197,0.14227642276422764,0.12875536480686695,0.1894736842105263,0.1270483902062871,0.21782178217821757,0.22077922077922085,5,False,True,False
0.41176470588235314,0.6054054054054054,0.18072289156626506,0.00920245398773006,0.0853658536585366,0.13733905579399142,0.23508771929824562,0.04029304029304015,0.36633663366336666,0.49350649350649345,4,False,False,False
0.5147058823529415,0.08648648648648649,0.18072289156626506,0.20092024539877298,0.1910569105691057,0.26609442060085836,0.5578947368421053,0.21476768845190009,0.10891089108910856,0.2857142857142857,7,True,False,False
0.5294117647058826,0.16216216216216217,0.1927710843373494,0.13190184049079753,0.11788617886178862,0.4463519313304721,0.6385964912280702,0.18295739348371143,0.24752475247524774,0.4415584415584416,6,False,True,False
0.41176470588235314,0.17297297297297298,0.18072289156626506,0.04984662576687117,0.13414634146341464,0.8841201716738197,0.5964912280701755,0.09215346057451512,0.24752475247524774,0.48051948051948046,8,False,False,False
0.41176470588235314,0.3675675675675676,0.2771084337349398,0.13957055214723926,0.1829268292682927,0.5579399141630901,0.7894736842105263,0.21920185078079868,0.4356435643564356,0.36363636363636365,5,True,False,False
0.6176470588235295,0.34594594594594597,0.1927710843373494,0.11196319018404909,0.0894308943089431,0.1802575107296137,0.3824561403508772,0.08964719491035211,0.2574257425742572,0.3116883116883117,7,False,False,True
0.3823529411764707,0.0972972972972973,0.18674698795180725,0.013803680981595092,0.13008130081300814,0.27467811158798283,0.3929824561403509,0.07345286292654762,0.26732673267326756,0.3116883116883117,6,False,True,False
0.27941176470588247,0.24864864864864866,0.1927710843373494,0.0598159509202454,0.06097560975609758,0.22317596566523606,0.29824561403508776,0.03759398496240607,0.4554455445544554,0.38961038961038963,7,False,False,True
0.3382352941176472,0.16216216216216217,0.21686746987951808,0.254601226993865,0.12195121951219512,0.3004291845493562,0.424561403508772,0.23809523809523725,0.4356435643564356,0.2727272727272727,6,True,False,False
0.3970588235294119,0.24864864864864866,0.16867469879518077,0.012269938650306747,0.10569105691056913,0.22317596566523606,0.34385964912280703,0.02409870830923566,0.2079207920792081,0.23376623376623384,6,False,False,True
0.27941176470588247,0.22702702702702704,0.12650602409638556,0.03067484662576687,0.06504065040650409,0.08583690987124463,0.38947368421052636,0.044148833622518424,0.5940594059405941,0.7402597402597403,7,False,False,True
0.3970588235294119,0.3567567567567568,0.18674698795180725,0.015337423312883437,0.13414634146341464,0.13733905579399142,0.32280701754385965,0.09331019857335576,0.3366336633663365,0.24675324675324672,5,False,True,False
0.573529411764706,0.15135135135135136,0.15662650602409642,0.12883435582822086,0.15447154471544716,0.30901287553648066,0.43157894736842106,0.19066898014266442,0.4554455445544554,0.4025974025974026,6,False,True,False
0.2500000000000001,0.20540540540540542,0.22289156626506026,0.004601226993865032,0.06504065040650409,0.07725321888412016,0.14035087719298245,0.025833815307500174,0.49504950495049505,0.1428571428571429,6,False,False,True
0.45588235294117674,0.24864864864864866,0.18674698795180725,0.1303680981595092,0.1097560975609756,0.3690987124463519,0.4596491228070176,0.09735878156930866,0.18811881188118784,0.11688311688311687,7,False,False,False
0.6029411764705884,0.21621621621621628,0.18072289156626506,0.1196319018404908,0.0853658536585366,0.2832618025751073,0.37192982456140355,0.09273182957393544,0.13861386138613874,0.2597402597402597,6,False,False,False
0.42647058823529427,0.2594594594594595,0.1987951807228916,0.0015337423312883434,0.07317073170731708,0.11158798283261802,0.2,0.05378831694621056,0.31683168316831667,0.11688311688311687,6,False,False,False
0.2941176470588237,0.14054054054054055,0.1385542168674699,0.11196319018404909,0.0975609756097561,0.17167381974248924,0.424561403508772,0.14054366685945752,0.5841584158415842,0.48051948051948046,6,False,True,False
0.30882352941176483,0.21621621621621628,0.13253012048192772,0.17714723926380369,0.1585365853658537,0.34334763948497854,0.5403508771929825,0.16560632350106275,0.4059405940594063,0.3116883116883117,5,False,True,False
0.485294117647059,0.31351351351351353,0.09036144578313253,0.02147239263803681,0.08130081300813011,0.2145922746781116,0.2736842105263158,0.061499903605167106,0.504950495049505,0.48051948051948046,7,False,False,False
0.5588235294117648,0.2594594594594595,0.3734939759036145,0.15337423312883436,0.1097560975609756,0.463519313304721,0.5052631578947369,0.20609215346057397,0.3366336633663365,0.2857142857142857,6,True,False,False
0.3382352941176472,0.14054054054054055,0.15662650602409642,0.19171779141104295,0.16666666666666669,0.4892703862660944,0.49473684210526314,0.20454983612878408,0.5148514851485149,0.3116883116883117,5,True,False,False
0.6176470588235295,0.20540540540540542,0.21084337349397592,0.01687116564417178,0.0853658536585366,0.30901287553648066,0.3298245614035088,0.10487757856179059,0.4257425742574261,0.5324675324675325,8,False,True,False
0.5882352941176473,0.12972972972972974,0.20481927710843376,0.00920245398773006,0.12601626016260165,0.23175965665236054,0.3824561403508772,0.11740890688259142,0.34653465346534684,0.24675324675324672,6,False,True,False
0.3529411764705883,0.043243243243243246,0.21686746987951808,0.023006134969325156,0.14227642276422764,0.38626609442060084,0.48070175438596496,0.08270676691729406,0.4752475247524752,0.6753246753246753,7,False,False,False
0.41176470588235314,0.21621621621621628,0.18674698795180725,0.10429447852760737,0.13008130081300814,0.04291845493562232,0.25263157894736843,0.10468478889531596,0.24752475247524774,0.3246753246753247,8,False,False,False
0.573529411764706,0.23783783783783785,0.1746987951807229,0.24923312883435583,0.1829268292682927,0.1802575107296137,0.4421052631578948,0.2446500867553496,0.36633663366336666,0.2077922077922078,6,True,False,False
0.485294117647059,0.2810810810810811,0.1385542168674699,0.12730061349693253,0.39024390243902446,0.17167381974248924,0.512280701754386,0.18912666281087454,0.21782178217821757,0.46753246753246747,5,False,True,False
0.32352941176470595,0.2702702702702703,0.18072289156626506,0.03680981595092024,0.1097560975609756,0.24034334763948495,0.4035087719298246,0.0406786196259894,0.5148514851485149,0.23376623376623384,7,False,False,True
0.6323529411764707,0.16216216216216217,0.24096385542168677,0.00920245398773006,0.07317073170731708,0.2918454935622318,0.3929824561403509,0.09427414690572533,0.326732673267327,0.2077922077922078,6,False,True,False
0.5147058823529415,0.08648648648648649,0.16265060240963858,0.22852760736196318,0.16666666666666669,0.19742489270386265,0.4421052631578948,0.21765953344900524,0.10891089108910856,0.2727272727272727,7,True,False,False
0.3823529411764707,0.2702702702702703,0.18072289156626506,0.04907975460122699,0.1097560975609756,0.27467811158798283,0.2771929824561404,0.06111432427222141,0.4554455445544554,0.5324675324675325,7,False,False,False
0.5294117647058826,0.11891891891891893,0.29518072289156627,0.018404907975460124,0.1869918699186992,0.1459227467811159,0.35438596491228075,0.1443994601889358,0.5346534653465347,0.2857142857142857,5,False,True,False
0.42647058823529427,0.23783783783783785,0.21084337349397592,0.03374233128834356,0.11788617886178862,0.06866952789699571,0.543859649122807,0.07885097358781579,0.29702970297029685,0.4025974025974026,6,False,False,False
0.41176470588235314,0.2810810810810811,0.32530120481927716,0.24079754601226994,0.15447154471544716,0.3605150214592274,0.6035087719298246,0.2234432234432262,0.24752475247524774,0.4415584415584416,5,True,False,False
0.6764705882352943,0.17297297297297298,0.28313253012048195,0.22392638036809814,0.19512195121951223,0.3261802575107296,0.7894736842105263,0.25814536340852,0.22772277227722793,0.5714285714285715,5,True,False,False
0.485294117647059,0.1837837837837838,0.2349397590361446,0.28144171779141103,0.11788617886178862,0.34334763948497854,0.512280701754386,0.24657798342008874,0.17821782178217838,0.3246753246753247,6,True,False,False
0.30882352941176483,0.4,0.391566265060241,0.13957055214723926,0.28861788617886186,0.07725321888412016,0.5263157894736842,0.1636784268363236,0.24752475247524774,0.33766233766233766,5,False,True,False
0.8235294117647062,0.14054054054054055,0.28313253012048195,0.010736196319018405,0.12195121951219512,0.16309012875536483,0.4,0.16946211683053747,0.10891089108910856,0.5454545454545455,5,False,True,False
0.42647058823529427,0.14054054054054055,0.21686746987951808,0.2684049079754601,0.15040650406504066,0.2575107296137339,0.43508771929824563,0.24850588008482788,0.4752475247524752,0.33766233766233766,5,True,False,False
0.30882352941176483,0.2810810810810811,0.3975903614457832,0.23466257668711657,0.15040650406504066,0.20600858369098712,0.543859649122807,0.2080200501253131,0.34653465346534684,0.36363636363636365,6,True,False,False
0.5441176470588237,0.12972972972972974,0.18072289156626506,0.2085889570552147,0.1910569105691057,0.4377682403433476,0.7140350877192982,0.22922691343744006,0.34653465346534684,0.3116883116883117,8,True,False,False
0.5294117647058826,0.22702702702702704,0.4036144578313254,0.11503067484662576,0.11382113821138212,0.4377682403433476,0.5508771929824562,0.18295739348371143,0.10891089108910856,0.24675324675324672,6,True,False,False
0.41176470588235314,0.31351351351351353,0.15060240963855423,0.02914110429447853,0.07723577235772358,0.18884120171673818,0.26315789473684215,0.07306728359359838,0.34653465346534684,0.18181818181818182,6,False,False,False
0.2500000000000001,0.44324324324324327,0.07831325301204821,0.0598159509202454,0.12195121951219512,0.12875536480686695,0.37543859649122807,0.06921149026412365,0.6237623762376239,0.8831168831168831,7,False,False,True
0.3970588235294119,0.08648648648648649,0.21686746987951808,0.007668711656441719,0.0894308943089431,0.2145922746781116,0.2947368421052632,0.0333526122999821,0.4356435643564356,0.1558441558441559,8,False,False,True
0.5588235294117648,0.20540540540540542,0.20481927710843376,0.018404907975460124,0.07723577235772358,0.20600858369098712,0.5578947368421053,0.07692307692307665,0.1980198019801982,0.33766233766233766,7,False,False,False
0.42647058823529427,0.07567567567567568,0.18072289156626506,0.07208588957055215,0.16666666666666669,0.3261802575107296,0.41403508771929826,0.13668787352997924,0.603960396039604,0.22077922077922085,6,False,True,False
0.42647058823529427,0.15135135135135136,0.21084337349397592,0.25920245398773006,0.12195121951219512,0.30901287553648066,0.5052631578947369,0.23693850009639306,0.44554455445544594,0.2597402597402597,6,True,False,False
0.6176470588235295,0.0972972972972973,0.26506024096385544,0.20705521472392638,0.17886178861788618,0.351931330472103,0.4771929824561404,0.26007326007325915,0.48514851485148514,0.6883116883116883,8,True,False,False
0.3970588235294119,0.16216216216216217,0.15662650602409642,0.010736196319018405,0.14634146341463414,0.12017167381974249,0.41754385964912283,0.1212647002120697,0.5643564356435644,0.49350649350649345,6,False,True,False
0.27941176470588247,0.17297297297297298,0.16867469879518077,0.012269938650306747,0.11788617886178862,0.3261802575107296,0.23508771929824562,0.0,0.3069306930693072,0.09090909090909088,7,False,False,True
0.3970588235294119,0.15135135135135136,0.1385542168674699,0.2561349693251534,0.15447154471544716,0.3004291845493562,0.3824561403508772,0.2303836514362807,0.2871287128712874,0.3116883116883117,6,True,False,False
0.47058823529411786,0.24864864864864866,0.10240963855421688,0.006134969325153375,0.13414634146341464,0.16309012875536483,0.4736842105263158,0.11432427221901165,0.3366336633663365,0.23376623376623384,5,False,True,False
0.36764705882352955,0.10810810810810811,0.1927710843373494,0.1380368098159509,0.17479674796747968,0.18884120171673818,0.28421052631578947,0.17717370348949402,0.5544554455445545,0.35064935064935066,6,False,True,False
0.3382352941176472,0.21621621621621628,0.27108433734939763,0.1058282208588957,0.14634146341463414,0.37768240343347637,0.6807017543859649,0.16618469250048307,0.4653465346534653,0.3116883116883117,6,False,True,False
0.3823529411764707,0.16216216216216217,0.21686746987951808,0.24079754601226994,0.11788617886178862,0.351931330472103,0.43508771929824563,0.23385386543281328,0.4653465346534653,0.24675324675324672,5,True,False,False
0.4779411764705884,0.0972972972972973,0.14457831325301204,0.1380368098159509,0.4471544715447155,0.463519313304721,0.5929824561403509,0.16714864083285264,0.3564356435643563,0.2857142857142857,6,False,True,False
0.32352941176470595,0.2810810810810811,0.1746987951807229,0.024539877300613498,0.1097560975609756,0.19742489270386265,0.3192982456140351,0.04376325428957273,0.26732673267326756,0.2857142857142857,6,False,False,False
0.27941176470588247,0.21621621621621628,0.3975903614457832,0.1303680981595092,0.12195121951219512,0.20600858369098712,0.5263157894736842,0.1810294968189723,0.8613861386138617,0.4285714285714286,5,False,True,False
0.573529411764706,0.14054054054054055,0.20481927710843376,0.17331288343558282,0.12195121951219512,0.45493562231759654,0.4596491228070176,0.16946211683053747,0.22772277227722793,0.11688311688311687,6,False,True,False
0.36764705882352955,0.2702702702702703,0.16867469879518077,0.007668711656441719,0.11788617886178862,0.24034334763948495,0.35438596491228075,0.08849045691151147,0.326732673267327,0.2597402597402597,6,False,True,False
0.41176470588235314,0.1837837837837838,0.15662650602409642,0.19785276073619631,0.20731707317073172,0.41201716738197425,0.5157894736842106,0.2068633121264689,0.5940594059405941,0.3116883116883117,6,False,True,False
0.42647058823529427,0.5945945945945946,0.024096385542168676,0.010736196319018405,0.19918699186991873,0.19742489270386265,0.43508771929824563,0.10796221322537036,0.3762376237623761,0.22077922077922085,4,False,True,False
0.47058823529411786,0.2594594594594595,0.1746987951807229,0.052147239263803685,0.11788617886178862,0.26609442060085836,0.5649122807017544,0.1449778291883561,0.4752475247524752,0.5454545454545455,6,False,True,False
0.573529411764706,0.10810810810810811,0.18674698795180725,0.17791411042944782,0.17886178861788618,0.37768240343347637,0.4596491228070176,0.20994794679005224,0.26732673267326756,0.4025974025974026,6,True,False,False
0.45588235294117674,0.07567567567567568,0.16867469879518077,0.21625766871165641,0.17073170731707318,0.23175965665236054,0.49122807017543857,0.20840562945826235,0.16831683168316802,0.22077922077922085,7,True,False,False
0.4411764705882354,0.1837837837837838,0.15662650602409642,0.0705521472392638,0.06097560975609758,0.2918454935622318,0.4421052631578948,0.1482552535184105,0.36633663366336666,0.6493506493506493,7,False,True,False
0.42647058823529427,0.14054054054054055,0.16265060240963858,0.2691717791411043,0.13414634146341464,0.33476394849785407,0.48070175438596496,0.250433776749567,0.504950495049505,0.18181818181818182,5,True,False,False
0.3970588235294119,0.17297297297297298,0.16867469879518077,0.018404907975460124,0.07723577235772358,0.31759656652360513,0.43157894736842106,0.0908039329091963,0.5445544554455446,0.3116883116883117,5,False,False,False
0.45588235294117674,0.12972972972972974,0.20481927710843376,0.07822085889570553,0.10569105691056913,0.2575107296137339,0.2596491228070176,0.10969732022363843,0.39603960396039595,0.3116883116883117,6,False,False,False
0.3382352941176472,0.15135135135135136,0.29518072289156627,0.08282208588957055,0.08130081300813011,0.24892703862660942,0.41754385964912283,0.10969732022363843,0.613861386138614,0.18181818181818182,8,False,False,False
0.485294117647059,0.11891891891891893,0.18674698795180725,0.08742331288343558,0.10162601626016263,0.12875536480686695,0.3298245614035088,0.11451706188548272,0.3564356435643563,0.38961038961038963,7,False,False,False
0.3970588235294119,0.15135135135135136,0.1385542168674699,0.2561349693251534,0.15447154471544716,0.3004291845493562,0.3824561403508772,0.2303836514362807,0.2871287128712874,0.3116883116883117,6,True,False,False
0.485294117647059,0.11891891891891893,0.18674698795180725,0.015337423312883437,0.21544715447154475,0.24892703862660942,0.5754385964912281,0.08849045691151147,0.5544554455445545,0.2857142857142857,6,False,False,False
0.3382352941176472,0.31351351351351353,0.14457831325301204,0.08435582822085888,0.0934959349593496,0.1459227467811159,0.27017543859649124,0.04299209562367423,0.24752475247524774,0.051948051948051965,8,False,False,True
0.3823529411764707,0.21621621621621628,0.22891566265060243,0.11042944785276074,0.0894308943089431,0.4463519313304721,0.7263157894736842,0.08540582224792814,0.2376237623762374,0.2597402597402597,6,False,False,True
0.11764705882352955,0.6378378378378379,0.05421686746987952,0.006134969325153375,0.04471544715447156,0.02575107296137339,0.0,0.0021206863312137614,0.504950495049505,0.1558441558441559,5,False,False,True
0.5441176470588237,0.17297297297297298,0.26506024096385544,0.04907975460122699,0.11382113821138212,0.4034334763948498,0.48070175438596496,0.07692307692307665,0.26732673267326756,0.19480519480519481,6,False,False,False
0.42647058823529427,0.2594594594594595,0.10843373493975904,0.1058282208588957,0.13008130081300814,0.592274678111588,0.7508771929824561,0.16946211683053747,0.34653465346534684,0.24675324675324672,5,True,False,False
0.4411764705882354,0.21621621621621628,0.14457831325301204,0.023006134969325156,0.10162601626016263,0.4034334763948498,0.3929824561403509,0.03296703296703285,0.18811881188118784,0.2727272727272727,7,False,False,True
0.3823529411764707,0.31351351351351353,0.18072289156626506,0.024539877300613498,0.0975609756097561,0.31759656652360513,0.34385964912280703,0.035280508964721236,0.4257425742574261,0.4025974025974026,7,False,False,True
0.6029411764705884,0.3891891891891892,0.29518072289156627,0.1303680981595092,0.0894308943089431,0.37768240343347637,0.4982456140350877,0.10584152689416015,0.36633663366336666,0.06493506493506496,8,False,False,False
0.27941176470588247,0.17297297297297298,0.16867469879518077,0.012269938650306747,0.11788617886178862,0.3261802575107296,0.23508771929824562,0.0,0.3069306930693072,0.09090909090909088,7,False,False,True
0.47058823529411786,0.21621621621621628,0.15662650602409642,0.03374233128834356,0.12195121951219512,0.41201716738197425,0.3824561403508772,0.07113938692886279,0.26732673267326756,0.48051948051948046,6,False,False,False
