fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,quality,alcohol_level_bajo,alcohol_level_medio,alcohol_level_muy_alto
0.3544303797468354,0.17297297297297298,0.1987951807228916,0.17944785276073622,0.10979228486646886,0.10104529616724739,0.31554524361948955,0.21573163678426965,0.5643564356435644,0.20930232558139533,5,False,True,False
0.5949367088607593,0.3027027027027027,0.15662650602409642,0.16104294478527606,0.06231454005934719,0.1445993031358885,0.3758700696055684,0.1482552535184105,0.2376237623762374,0.31395348837209297,5,False,False,False
0.4936708860759493,0.3783783783783784,0.29518072289156627,0.19018404907975459,0.07121661721068251,0.12195121951219512,0.34570765661252895,0.16175053017158447,0.34653465346534684,0.1511627906976744,6,False,False,False
0.29113924050632906,0.33513513513513515,0.14457831325301204,0.06441717791411042,0.08308605341246292,0.14982578397212543,0.29930394431554525,0.08926161557740286,0.4356435643564356,0.2441860465116279,7,False,False,False
0.37974683544303794,0.0972972972972973,0.15060240963855423,0.015337423312883437,0.11275964391691395,0.11149825783972125,0.2853828306264501,0.08270676691729406,0.36633663366336666,0.30232558139534876,5,False,False,False
0.37974683544303794,0.0972972972972973,0.13253012048192772,0.061349693251533735,0.16320474777448074,0.18466898954703834,0.33178654292343385,0.15596684017736706,0.49504950495049505,0.17441860465116277,6,False,True,False
0.34177215189873406,0.1837837837837838,0.2349397590361446,0.013036809815950921,0.09198813056379823,0.13240418118466898,0.18561484918793503,0.07692307692307665,0.5544554455445545,0.20930232558139533,7,False,False,False
0.3544303797468354,0.3891891891891892,0.18674698795180725,0.019938650306748466,0.06231454005934719,0.13588850174216027,0.22041763341067283,0.055716213610949694,0.49504950495049505,0.46511627906976744,7,False,False,False
0.3164556962025316,0.23783783783783785,0.18072289156626506,0.025306748466257672,0.08605341246290801,0.020905923344947737,0.46635730858468677,0.1270483902062871,0.4059405940594063,0.46511627906976744,6,False,True,False
0.3670886075949366,0.23783783783783785,0.1987951807228916,0.18711656441717792,0.09495548961424335,0.20209059233449478,0.36890951276102085,0.1827646038172368,0.3069306930693072,0.3953488372093023,5,False,True,False
0.32911392405063283,0.15135135135135136,0.27108433734939763,0.11349693251533742,0.13056379821958458,0.17421602787456447,0.4338747099767981,0.16946211683053747,0.4356435643564356,0.30232558139534876,6,False,True,False
0.34177215189873406,0.4756756756756757,0.26506024096385544,0.17791411042944782,0.11572700296735905,0.18118466898954705,0.5475638051044084,0.2003084634663601,0.4653465346534653,0.372093023255814,6,False,True,False
0.5569620253164556,0.08648648648648649,0.22289156626506026,0.11196319018404909,0.04747774480712167,0.1254355400696864,0.22737819025522038,0.11470985155195734,0.13861386138613874,0.17441860465116277,6,False,False,False
0.5189873417721518,0.16216216216216217,0.16867469879518077,0.03220858895705522,0.11572700296735905,0.1637630662020906,0.3619489559164733,0.15596684017736706,0.4653465346534653,0.5813953488372092,6,False,True,False
0.4177215189873417,0.12972972972972974,0.13253012048192772,0.015337423312883437,0.10385756676557864,0.05226480836236934,0.21345707656612528,0.146520146520146,0.5742574257425743,0.3604651162790698,5,False,True,False
0.43037974683544294,0.2702702702702703,0.24096385542168677,0.09585889570552146,0.08605341246290801,0.10452961672473868,0.29930394431554525,0.09427414690572533,0.2376237623762374,0.09302325581395349,7,False,False,False
0.2151898734177215,0.2810810810810811,0.06024096385542169,0.010736196319018405,0.06528189910979229,0.0627177700348432,0.13689095127610207,0.06728359359938452,0.5643564356435644,0.3372093023255814,7,False,False,False
0.3037974683544303,0.1945945945945946,0.15060240963855423,0.11042944785276074,0.1454005934718101,0.14634146341463414,0.36426914153132245,0.17331791016001574,0.44554455445544594,0.22093023255813948,5,True,False,False
0.3037974683544303,0.31351351351351353,0.16867469879518077,0.08742331288343558,0.0741839762611276,0.14982578397212543,0.33178654292343385,0.09620204357046447,0.49504950495049505,0.27906976744186046,7,False,False,False
0.5443037974683542,0.3675675675675676,0.1746987951807229,0.05368098159509202,0.06231454005934719,0.10104529616724739,0.21113689095127608,0.07692307692307665,0.2079207920792081,0.11627906976744184,7,False,False,False
0.34177215189873406,0.20540540540540542,0.29518072289156627,0.11042944785276074,0.11869436201780417,0.20905923344947736,0.482598607888631,0.16946211683053747,0.3762376237623761,0.26744186046511625,6,False,True,False
0.24050632911392406,0.34594594594594597,0.2530120481927711,0.05828220858895705,0.11275964391691395,0.12717770034843207,0.5475638051044084,0.1270483902062871,0.4554455445544554,0.4069767441860464,6,False,True,False
0.3164556962025316,0.41081081081081083,0.04819277108433735,0.06595092024539878,0.10979228486646886,0.11149825783972125,0.31322505800464034,0.14150761519182353,0.3069306930693072,0.3953488372093023,5,False,True,False
0.34177215189873406,0.1945945945945946,0.31325301204819284,0.1165644171779141,0.11275964391691395,0.17421602787456447,0.42227378190255216,0.16001542317331996,0.36633663366336666,0.29069767441860456,6,False,True,False
0.3164556962025316,0.1837837837837838,0.1987951807228916,0.01687116564417178,0.08308605341246292,0.11498257839721254,0.24129930394431554,0.08733371891266728,0.4356435643564356,0.5116279069767442,6,False,True,False
0.3670886075949366,0.20540540540540542,0.18072289156626506,0.19018404907975459,0.11275964391691395,0.23344947735191637,0.35034802784222735,0.191632928475034,0.36633663366336666,0.3255813953488372,6,False,True,False
0.4430379746835443,0.24864864864864866,0.2891566265060241,0.2085889570552147,0.09792284866468845,0.20905923344947736,0.4524361948955916,0.21573163678426965,0.26732673267326756,0.4302325581395348,5,False,True,False
0.3670886075949366,0.0972972972972973,0.20481927710843376,0.02147239263803681,0.09198813056379823,0.1254355400696864,0.23665893271461713,0.055716213610949694,0.44554455445544594,0.26744186046511625,6,False,False,False
0.15189873417721517,0.1837837837837838,0.21686746987951808,0.010736196319018405,0.07715133531157273,0.13240418118466898,0.16009280742459397,0.03836514362830101,0.4356435643564356,0.48837209302325574,7,False,False,False
0.39240506329113917,0.2918918918918919,0.18072289156626506,0.09049079754601226,0.056379821958456984,0.08710801393728224,0.18097447795823662,0.12512049354154797,0.603960396039604,0.2325581395348837,7,False,False,False
0.3544303797468354,0.21621621621621628,0.20481927710843376,0.12730061349693253,0.11572700296735905,0.10452961672473868,0.23665893271461713,0.14343551185656622,0.4554455445544554,0.372093023255814,7,False,True,False
0.4050632911392404,0.0648648648648649,0.24096385542168677,0.00920245398773006,0.12462908011869436,0.18466898954703834,0.29466357308584684,0.11740890688259142,0.504950495049505,0.8604651162790695,7,False,True,False
0.29113924050632906,0.14054054054054055,0.1746987951807229,0.015337423312883437,0.08902077151335314,0.07665505226480837,0.19257540603248258,0.0776942355889716,0.4752475247524752,0.3255813953488372,6,False,False,False
0.43037974683544294,0.2702702702702703,0.13253012048192772,0.012269938650306747,0.09495548961424335,0.13240418118466898,0.38979118329466356,0.11104684788895369,0.34653465346534684,0.30232558139534876,5,False,True,False
0.3670886075949366,0.4648648648648649,0.18072289156626506,0.05521472392638037,0.16913946587537093,0.1254355400696864,0.3619489559164733,0.14247156352419665,0.4059405940594063,0.2325581395348837,5,False,True,False
0.3670886075949366,0.15135135135135136,0.14457831325301204,0.06595092024539878,0.24629080118694366,0.0975609756097561,0.2645011600928074,0.15403894351262792,0.2376237623762374,0.27906976744186046,6,True,False,False
0.2658227848101265,0.2702702702702703,0.12048192771084339,0.018404907975460124,0.06528189910979229,0.1637630662020906,0.34802784222737815,0.0923462502409862,0.613861386138614,0.3604651162790698,6,False,True,False
0.4177215189873417,0.24864864864864866,0.2771084337349398,0.06748466257668712,0.09198813056379823,0.00348432055749129,0.04640371229698376,0.06728359359938452,0.24752475247524774,0.3604651162790698,4,False,False,False
0.2784810126582277,0.2810810810810811,0.2771084337349398,0.06288343558282208,0.05934718100890209,0.06620209059233449,0.19721577726218098,0.07499518025833751,0.49504950495049505,0.46511627906976744,6,False,False,False
0.37974683544303794,0.16216216216216217,0.21084337349397592,0.09662576687116564,0.06231454005934719,0.14982578397212543,0.24825986078886308,0.10275689223057682,0.009900990099009466,0.372093023255814,6,False,True,False
0.2531645569620254,0.22702702702702704,0.0963855421686747,0.11196319018404909,0.10385756676557864,0.16027874564459932,0.4361948955916473,0.15442452284557717,0.41584158415841577,0.16279069767441856,5,False,True,False
0.39240506329113917,0.24864864864864866,0.31325301204819284,0.01687116564417178,0.05934718100890209,0.010452961672473867,0.12064965197215778,0.09041835357625061,0.27722772277227703,0.2441860465116279,5,False,True,False
0.39240506329113917,0.08648648648648649,0.1927710843373494,0.11809815950920247,0.10682492581602374,0.1254355400696864,0.27146171693735494,0.16753422016579833,0.41584158415841577,0.13953488372093026,5,False,True,False
0.3164556962025316,0.08648648648648649,0.18674698795180725,0.07208588957055215,0.10089020771513352,0.13937282229965156,0.3433874709976798,0.14343551185656622,0.5544554455445545,0.29069767441860456,5,False,True,False
0.29113924050632906,0.2918918918918919,0.18674698795180725,0.03067484662576687,0.0801186943620178,0.12195121951219512,0.19257540603248258,0.04376325428957273,0.4752475247524752,0.3604651162790698,7,False,False,False
0.4556962025316455,0.24864864864864866,0.30722891566265065,0.2177914110429448,0.08902077151335314,0.20905923344947736,0.4524361948955916,0.21380374011953052,0.26732673267326756,0.441860465116279,5,False,True,False
0.5063291139240507,0.08648648648648649,0.18072289156626506,0.10429447852760737,0.12166172106824927,0.1951219512195122,0.33178654292343385,0.173703489492965,0.326732673267327,0.17441860465116277,6,False,True,False
0.7468354430379747,0.9189189189189191,0.27108433734939763,0.12269938650306747,0.12759643916913946,0.11149825783972125,0.4129930394431554,0.23693850009639306,0.326732673267327,0.4302325581395348,4,False,True,False
0.22784810126582283,0.1837837837837838,0.1927710843373494,0.17791411042944782,0.09495548961424335,0.14285714285714285,0.27378190255220414,0.156737998843262,0.4356435643564356,0.3604651162790698,7,False,True,False
0.2784810126582277,0.2810810810810811,0.2771084337349398,0.06288343558282208,0.05934718100890209,0.06620209059233449,0.19721577726218098,0.07499518025833751,0.49504950495049505,0.46511627906976744,6,False,False,False
0.4177215189873417,0.17297297297297298,0.20481927710843376,0.007668711656441719,0.10682492581602374,0.00348432055749129,0.12761020881670532,0.08077887025255492,0.4356435643564356,0.3372093023255814,5,False,False,False
0.4050632911392404,0.2702702702702703,0.18072289156626506,0.04141104294478527,0.0741839762611276,0.0975609756097561,0.21577726218097448,0.07885097358781579,0.2871287128712874,0.1046511627906977,7,False,False,False
0.4683544303797467,0.28648648648648645,0.15662650602409642,0.019938650306748466,0.10089020771513352,0.04529616724738676,0.29002320185614844,0.12512049354154797,0.2871287128712874,0.18604651162790697,5,False,True,False
0.39240506329113917,0.3027027027027027,0.1927710843373494,0.14493865030674846,0.10682492581602374,0.12195121951219512,0.2830626450116009,0.12357817620975453,0.29702970297029685,0.12790697674418605,8,False,False,False
0.4177215189873417,0.12972972972972974,0.20481927710843376,0.03220858895705522,0.06824925816023741,0.1637630662020906,0.32946635730858465,0.055716213610949694,0.36633663366336666,0.19767441860465118,7,False,False,False
0.37974683544303794,0.23783783783783785,0.1746987951807229,0.010736196319018405,0.13056379821958458,0.07665505226480837,0.4176334106728538,0.12550607287449367,0.49504950495049505,0.372093023255814,4,False,True,False
0.4430379746835443,0.15135135135135136,0.15662650602409642,0.12576687116564417,0.053412462908011875,0.07317073170731707,0.23897911832946633,0.11548101021785229,0.18811881188118784,0.22093023255813948,6,False,False,False
0.3544303797468354,0.3675675675675676,0.2771084337349398,0.13957055214723926,0.13353115727002968,0.2264808362369338,0.5220417633410673,0.21920185078079868,0.4356435643564356,0.3255813953488372,5,True,False,False
0.3670886075949366,0.16216216216216217,0.18674698795180725,0.03374233128834356,0.11275964391691395,0.13240418118466898,0.26218097447795824,0.08000771158665998,0.26732673267326756,0.48837209302325574,7,False,True,False
0.29113924050632906,0.3027027027027027,0.16265060240963858,0.03987730061349694,0.06824925816023741,0.038327526132404185,0.14849187935034802,0.04453441295546412,0.10891089108910856,0.5465116279069766,7,False,False,False
0.20253164556962028,0.0972972972972973,0.1385542168674699,0.035276073619631906,0.08902077151335314,0.027874564459930314,0.22969837587006958,0.1025641025641022,0.48514851485148514,0.3255813953488372,5,False,True,False
0.4936708860759493,0.22702702702702704,0.21686746987951808,0.09815950920245399,0.09792284866468845,0.1254355400696864,0.35266821345707655,0.1347599768652401,0.4653465346534653,0.17441860465116277,8,False,False,False
0.5189873417721518,0.21621621621621628,0.1927710843373494,0.10736196319018404,0.10682492581602374,0.20557491289198607,0.4524361948955916,0.16040100250626566,0.3069306930693072,0.3837209302325581,6,False,True,False
0.4050632911392404,0.0972972972972973,0.18674698795180725,0.015337423312883437,0.08308605341246292,0.04529616724738676,0.21809744779582363,0.07499518025833751,0.34653465346534684,0.3255813953488372,6,False,False,False
0.29113924050632906,0.17297297297297298,0.16867469879518077,0.17791411042944782,0.11869436201780417,0.18118466898954705,0.2877030162412993,0.15596684017736706,0.39603960396039595,0.17441860465116277,6,False,True,False
0.3164556962025316,0.15135135135135136,0.20481927710843376,0.012269938650306747,0.041543026706231466,0.18815331010452963,0.24593967517401388,0.04761904761904745,0.3861386138613865,0.5581395348837208,6,False,False,False
0.34177215189873406,0.16216216216216217,0.12048192771084339,0.16564417177914112,0.10385756676557864,0.14982578397212543,0.2830626450116009,0.17216117216117155,0.16831683168316802,0.3372093023255814,6,False,True,False
0.3164556962025316,0.2702702702702703,0.14457831325301204,0.015337423312883437,0.13353115727002968,0.08013937282229966,0.2505800464037123,0.13861577019471838,0.5643564356435644,0.3255813953488372,5,False,True,False
0.4177215189873417,0.10810810810810811,0.24698795180722893,0.00920245398773006,0.11572700296735905,0.13588850174216027,0.20417633410672853,0.0923462502409862,0.34653465346534684,0.26744186046511625,5,False,True,False
0.48101265822784806,0.2594594594594595,0.3674698795180723,0.17177914110429449,0.09495548961424335,0.2229965156794425,0.4153132250580046,0.2087912087912116,0.2079207920792081,0.372093023255814,5,False,True,False
0.4177215189873417,0.1945945945945946,0.24096385542168677,0.08742331288343558,0.11275964391691395,0.17421602787456447,0.3781902552204176,0.16618469250048307,0.3861386138613865,0.3604651162790698,6,False,True,False
0.34177215189873406,0.07567567567567568,0.1927710843373494,0.08282208588957055,0.07121661721068251,0.1986062717770035,0.27610208816705334,0.09273182957393544,0.39603960396039595,0.569767441860465,8,False,False,False
0.20253164556962028,0.2810810810810811,0.15662650602409642,0.024539877300613498,0.035608308605341255,0.10104529616724739,0.25522041763341063,0.040100250626565526,0.7524752475247523,0.31395348837209297,8,False,False,False
0.34177215189873406,0.08648648648648649,0.21084337349397592,0.018404907975460124,0.09792284866468845,0.08362369337979095,0.22273781902552203,0.04839020628494595,0.39603960396039595,0.6162790697674418,7,False,False,False
0.3670886075949366,0.1945945945945946,0.2530120481927711,0.01687116564417178,0.11869436201780417,0.13588850174216027,0.26218097447795824,0.11355311355311315,0.6732673267326734,0.30232558139534876,8,False,True,False
0.34177215189873406,0.043243243243243246,0.15060240963855423,0.012269938650306747,0.08902077151335314,0.06620209059233449,0.2830626450116009,0.0776942355889716,0.4059405940594063,0.26744186046511625,7,False,False,False
0.37974683544303794,0.22702702702702704,0.1385542168674699,0.12269938650306747,0.1394658753709199,0.18815331010452963,0.47795823665893267,0.18488529014845057,0.3762376237623761,0.25581395348837205,5,True,False,False
0.3544303797468354,0.24864864864864866,0.04819277108433735,0.010736196319018405,0.08605341246290801,0.1951219512195122,0.3201856148491879,0.0981299402352036,0.3861386138613865,0.27906976744186046,5,False,True,False
0.4556962025316455,0.16216216216216217,0.4096385542168675,0.15950920245398773,0.11275964391691395,0.12195121951219512,0.2877030162412993,0.20609215346057397,0.1980198019801982,0.18604651162790697,5,True,False,False
0.2784810126582277,0.17297297297297298,0.18072289156626506,0.013803680981595092,0.10682492581602374,0.06968641114982578,0.12064965197215778,0.09427414690572533,0.5148514851485149,0.372093023255814,5,False,True,False
0.3670886075949366,0.16216216216216217,0.2891566265060241,0.013803680981595092,0.0801186943620178,0.11498257839721254,0.3619489559164733,0.08694813957971803,0.3861386138613865,0.26744186046511625,6,False,False,False
0.32911392405063283,0.0972972972972973,0.1987951807228916,0.012269938650306747,0.056379821958456984,0.041811846689895474,0.20881670533642688,0.10969732022363843,0.4356435643564356,0.3837209302325581,6,False,True,False
0.4050632911392404,0.16216216216216217,0.16867469879518077,0.019938650306748466,0.10979228486646886,0.10801393728222997,0.21809744779582363,0.055137844611529374,0.326732673267327,0.1046511627906977,5,False,False,False
0.5189873417721518,0.21621621621621628,0.18072289156626506,0.1196319018404908,0.06231454005934719,0.11498257839721254,0.24593967517401388,0.09273182957393544,0.13861386138613874,0.2325581395348837,6,False,False,False
0.5949367088607593,0.0972972972972973,0.16867469879518077,0.03220858895705522,0.11275964391691395,0.1254355400696864,0.32714617169373544,0.12608444187391754,0.3069306930693072,0.3953488372093023,6,False,True,False
0.3670886075949366,0.4,0.16867469879518077,0.39033742331288346,0.06528189910979229,0.08710801393728224,0.26218097447795824,0.30537883169462177,0.26732673267326756,0.2325581395348837,6,False,True,False
0.22784810126582283,0.15135135135135136,0.12048192771084339,0.2361963190184049,0.10385756676557864,0.13588850174216027,0.24129930394431554,0.22190090611143276,0.4257425742574261,0.27906976744186046,6,True,False,False
0.17721518987341772,0.21081081081081082,0.14457831325301204,0.10429447852760737,0.08605341246290801,0.09059233449477352,0.24361948955916474,0.1160593792172726,0.5841584158415842,0.3372093023255814,6,False,True,False
0.34177215189873406,0.16216216216216217,0.22289156626506026,0.12116564417177914,0.0801186943620178,0.15331010452961671,0.33410672853828305,0.1667630614999034,0.4059405940594063,0.30232558139534876,6,False,True,False
0.39240506329113917,0.3891891891891892,0.14457831325301204,0.1763803680981595,0.1394658753709199,0.22996515679442509,0.46635730858468677,0.19413919413919345,0.2574257425742572,0.3255813953488372,5,False,True,False
0.43037974683544294,0.21621621621621628,0.21686746987951808,0.18558282208588955,0.09198813056379823,0.1254355400696864,0.3039443155452436,0.20994794679005224,0.504950495049505,0.6627906976744187,6,False,True,False
0.3670886075949366,0.07567567567567568,0.1927710843373494,0.12576687116564417,0.1454005934718101,0.07665505226480837,0.23433874709976793,0.1945247734721427,0.603960396039604,0.20930232558139533,6,True,False,False
0.3670886075949366,0.22702702702702704,0.1927710843373494,0.018404907975460124,0.06824925816023741,0.05574912891986063,0.28074245939675174,0.07403123192596794,0.2574257425742572,0.46511627906976744,6,False,False,False
0.5696202531645569,0.20540540540540542,0.18072289156626506,0.024539877300613498,0.08308605341246292,0.11846689895470383,0.27842227378190254,0.07210333526122881,0.0990099009900991,0.09302325581395349,6,False,False,False
0.3544303797468354,0.43243243243243246,0.29518072289156627,0.035276073619631906,0.06231454005934719,0.09059233449477352,0.26218097447795824,0.04144977829188434,0.3366336633663365,0.20930232558139533,6,False,False,False
0.4177215189873417,0.08648648648648649,0.29518072289156627,0.010736196319018405,0.08308605341246292,0.08710801393728224,0.22041763341067283,0.10198573356468188,0.4356435643564356,0.4069767441860464,6,False,True,False
0.3164556962025316,0.0972972972972973,0.16265060240963858,0.14263803680981596,0.11275964391691395,0.08362369337979095,0.21345707656612528,0.17061885482938166,0.5445544554455446,0.3255813953488372,6,False,True,False
0.22784810126582283,0.1945945945945946,0.14457831325301204,0.2638036809815951,0.1483679525222552,0.07317073170731707,0.2668213457076566,0.2047426257952587,0.504950495049505,0.3255813953488372,5,False,True,False
0.5696202531645569,0.15135135135135136,0.18072289156626506,0.12730061349693253,0.04451038575667656,0.05226480836236934,0.25290023201856143,0.1436283015230373,0.1980198019801982,0.13953488372093026,6,False,True,False
0.3164556962025316,0.16216216216216217,0.21084337349397592,0.061349693251533735,0.08902077151335314,0.14285714285714285,0.3201856148491879,0.09735878156930866,0.3861386138613865,0.20930232558139533,7,False,True,False
0.4430379746835443,0.08108108108108109,0.20481927710843376,0.02607361963190184,0.10682492581602374,0.24912891986062718,0.47563805104408347,0.1212647002120697,0.3861386138613865,0.45348837209302323,7,False,True,False
0.2784810126582277,0.2918918918918919,0.14457831325301204,0.02607361963190184,0.0741839762611276,0.08013937282229966,0.2877030162412993,0.06728359359938452,0.5445544554455446,0.4302325581395348,7,False,False,False
0.4050632911392404,0.0648648648648649,0.21084337349397592,0.012269938650306747,0.08902077151335314,0.07665505226480837,0.27610208816705334,0.09658762290341372,0.17821782178217838,0.5348837209302326,5,False,True,False
0.4177215189873417,0.17297297297297298,0.1746987951807229,0.024539877300613498,0.08308605341246292,0.12195121951219512,0.21577726218097448,0.09427414690572533,0.4752475247524752,0.48837209302325574,7,False,True,False
0.3164556962025316,0.41081081081081083,0.13253012048192772,0.21625766871165641,0.11275964391691395,0.17073170731707318,0.40371229698375866,0.21524966261808487,0.5940594059405941,0.441860465116279,5,False,True,False
0.4556962025316455,0.20540540540540542,0.18674698795180725,0.26226993865030673,0.12462908011869436,0.10801393728222997,0.3805104408352668,0.22922691343744006,0.29702970297029685,0.48837209302325574,5,False,True,False
0.2658227848101265,0.4,0.391566265060241,0.13957055214723926,0.2106824925816024,0.0313588850174216,0.34802784222737815,0.1636784268363236,0.24752475247524774,0.30232558139534876,5,False,True,False
0.3670886075949366,0.41081081081081083,0.15662650602409642,0.08742331288343558,0.40949554896142437,0.1637630662020906,0.34802784222737815,0.13938692886061332,0.34653465346534684,0.29069767441860456,5,False,True,False
0.29113924050632906,0.1837837837837838,0.26506024096385544,0.23312883435582823,0.142433234421365,0.1289198606271777,0.36658932714617165,0.2107191054559472,0.34653465346534684,0.3372093023255814,5,False,True,False
0.43037974683544294,0.20540540540540542,0.18072289156626506,0.010736196319018405,0.09198813056379823,0.08362369337979095,0.17401392111368907,0.09851551956815285,0.48514851485148514,0.3604651162790698,6,False,True,False
0.4050632911392404,0.1945945945945946,0.18072289156626506,0.02147239263803681,0.06528189910979229,0.038327526132404185,0.27610208816705334,0.08849045691151147,0.39603960396039595,0.31395348837209297,5,False,False,False
0.5443037974683542,0.2918918918918919,0.24096385542168677,0.08742331288343558,0.08902077151335314,0.11498257839721254,0.35498839907192575,0.12512049354154797,0.3564356435643563,0.13953488372093026,7,False,False,False
0.3544303797468354,0.043243243243243246,0.21686746987951808,0.02607361963190184,0.08902077151335314,0.14285714285714285,0.2691415313225058,0.09986504723346812,0.27722772277227703,0.5232558139534884,7,False,True,False
0.20253164556962028,0.2756756756756757,0.18072289156626506,0.02914110429447853,0.18397626112759644,0.08710801393728224,0.27610208816705334,0.10198573356468188,0.34653465346534684,0.3372093023255814,6,False,True,False
0.3037974683544303,0.17297297297297298,0.1746987951807229,0.015337423312883437,0.12759643916913946,0.16027874564459932,0.40835266821345706,0.1212647002120697,0.41584158415841577,0.3255813953488372,5,False,True,False
0.18987341772151906,0.1891891891891892,0.1987951807228916,0.00920245398773006,0.12462908011869436,0.09407665505226481,0.26218097447795824,0.06497011760169613,0.5742574257425743,0.5116279069767442,6,False,False,False
0.5063291139240507,0.043243243243243246,0.29518072289156627,0.0705521472392638,0.11869436201780417,0.10801393728222997,0.33178654292343385,0.15596684017736706,0.3861386138613865,0.29069767441860456,6,False,True,False
0.4556962025316455,0.21621621621621628,0.24698795180722893,0.010736196319018405,0.10385756676557864,0.0313588850174216,0.27146171693735494,0.11220358588779789,0.48514851485148514,0.26744186046511625,5,False,True,False
0.29113924050632906,0.16216216216216217,0.21686746987951808,0.254601226993865,0.08902077151335314,0.12195121951219512,0.28074245939675174,0.23809523809523725,0.4356435643564356,0.2441860465116279,6,True,False,False
0.37974683544303794,0.2702702702702703,0.16867469879518077,0.010736196319018405,0.12462908011869436,0.12195121951219512,0.4129930394431554,0.10776942355889929,0.4752475247524752,0.441860465116279,5,False,True,False
